actual,prediction
11304999.999999981,11547397.751726607
9800000.000000007,8974134.319174595
7080000.000000003,6816851.507865933
17999999.999999985,11832616.120699199
12772684.999999994,11296485.382393265
460598850.0000006,426750323.6559402
10700000.000000013,10687270.122161325
2889999.999999999,2870323.0571963093
9927350.00000001,10207156.388202177
5199999.999999999,5752929.930828118
6999999.999999995,7585376.196413215
7700000.0000000065,7587631.009452633
2969999.999999998,2901222.7711294154
9099999.999999985,9008552.198765751
8286359.999999994,8320719.945184323
20999999.99999998,26603631.562441878
7312400.000000002,7664564.952549664
10089000.000000015,10360396.194084689
19327506.99999999,21090935.3377043
154499998.99999985,90422450.78410298
6650000.000000001,6353388.322862589
6608294.999999994,7077557.654529769
23331215.00000003,22038235.650623195
8299999.999999997,8284713.058510439
15015199.999999994,15607048.810304696
7500000.000000002,7869035.091552112
9349829.999999989,9181396.952394137
6499999.999999999,6943568.974108055
7700000.0000000065,8848601.49219817
10800000.0,11963516.19039889
6380290.000000005,6389137.252894647
99999999.99999991,85126759.49914983
15913149.999999985,16441983.381950364
8999999.999999996,9296595.46829849
5800000.0,6030034.535657968
9999999.999999996,9355005.532723261
11861779.999999989,11243645.756681299
7949999.999999994,8477473.527379738
21200000.000000004,17162750.22165063
13998999.999999996,14106203.244971195
9719618.999999993,10328463.868171487
7140000.000000001,7105090.691835283
17434999.999999993,17348727.91508168
5736474.000000004,6278307.59353306
9500000.000000015,8744342.721981784
25265730.0,23000630.802693263
6749999.999999997,5149978.462181956
10748999.999999996,10265657.986385358
7811480.000000004,8574040.223830044
67499999.99999988,57410602.080078565
10017280.000000017,10135628.694083232
6366090.000000004,6108784.536033709
12499999.999999985,12185786.569555374
11500000.000000019,11904050.871975068
9900000.000000013,8836783.078853797
39999999.999999985,45626665.55559605
5989199.999999996,6071629.955475455
7500000.000000002,7500768.205950054
29499999.999999966,34222400.37002856
6200000.000000005,6522601.167690319
10183440.000000006,10359315.567704523
7743359.999999998,7750997.050512813
9299999.999999993,9727155.839433966
464292749.9999996,351585313.97054535
7106430.000000004,7180704.928088454
41040000.000000045,21198390.271087978
12363749.99999998,12788892.214683298
16999999.999999974,12615851.209948126
6749999.999999997,6971951.347345501
5699999.999999996,6665330.384007777
5250000.0,6359916.234961394
7528859.999999998,7538976.6999882925
8665684.000000004,8634052.2737036
22975108.999999974,21242968.883767433
10250000.000000004,10184120.568470528
6917434.999999998,7464459.502919067
9450000.000000011,10060323.923026694
8299999.999999997,9042500.850274105
7700480.000000002,7938872.721306718
7400000.0,6928175.132279441
6499999.999999999,6037388.8861848805
24500000.000000007,23000514.23137745
15390196.000000026,15679228.91794233
11699999.999999993,11038813.523240414
22680000.000000015,22800498.663939584
22440000.000000004,22458936.221421592
59000000.00000009,68630535.90027097
23442999.999999985,22826482.151776087
10499999.999999994,10212759.184785236
6843064.000000003,6480927.188265036
24000000.0,23484166.97958469
18517640.00000002,19256454.536525015
6631635.000000004,6983860.665938489
32499999.999999955,35616105.710286476
6449999.999999996,6263600.613795309
9350000.000000013,7285750.664099656
9874799.999999983,9932541.860931255
22107500.0,22816466.836314324
6053000.000000003,6599528.518980153
7643159.999999994,8380372.246346133
136192539.99999976,93318780.53558992
105000000.00000018,85201893.21686296
6065820.000000005,6616545.6251294
5790000.000000004,5998177.026529924
7599999.999999995,7130931.83462279
17999999.999999985,20619567.487229843
13499999.999999993,13085259.291999882
6000000.0,6207803.971165731
60389999.99999997,66842704.61925694
11094449.999999996,11139160.814416364
28046652.999999963,26526891.71549067
4961239.999999998,4962478.373535686
9299999.999999993,8785121.482432941
11618838.000000013,11522223.111990089
50000000.00000009,25905525.52342915
44790000.00000001,47577386.43548993
24899999.99999998,18924916.33265111
10199999.999999985,8741140.986266304
19801031.00000003,19731180.78537629
39900000.00000004,41286185.1225059
6100786.000000003,10311089.894388266
12128999.999999981,11583923.81328926
31161178.99999996,31794891.50136167
13200000.000000019,13065932.343690082
8499999.999999998,9404278.791059807
6999999.999999995,6595292.740088739
11666458.000000004,11210647.651512904
44999999.999999985,39765003.56162473
13439241.999999985,15026310.770843053
8954399.999999989,9422028.426040113
4849999.999999997,4800799.817384582
20545100.00000002,21945879.739464577
6499999.999999999,7009442.366841154
26499999.999999996,34609569.39383383
8699999.999999994,10467213.815084038
7547150.000000005,8042973.201824822
25500000.000000026,27645984.197180513
24990000.00000002,23444478.984066326
8682215.999999996,8773773.67927522
30999999.999999978,28665942.451997887
9505849.99999999,9300714.274509633
24999999.999999963,21766071.410929423
10899999.999999993,10216129.586950883
5300000.000000001,4661656.833829245
36000000.000000045,43137863.26882926
6499999.999999999,6465480.921901238
4900000.000000004,4884887.402196354
6589999.999999998,7366168.007044487
93334283.99999991,78811694.20377623
18402839.999999978,18309449.116030596
23370000.000000004,29591832.356521674
7300000.000000004,7910251.786852653
37999999.99999996,43471606.349827215
7463525.0,7295213.333482198
9306684.0,9903486.632214205
18931772.000000022,18484272.418209303
7155279.999999994,7368899.548550792
6067324.000000002,6440704.405337833
42000000.00000003,24960539.364074457
36999999.99999993,30942111.31267745
71900000.0,62418709.96368254
8325979.999999997,7421427.468115428
8070000.0000000065,8876718.425540598
13482239.999999994,13971548.349789534
6650000.000000001,6604495.887958009
18557723.99999998,16544627.174799891
6150000.0,5774139.534749469
7989999.999999995,8898683.896912191
25389244.999999985,25209735.565121263
33999999.99999994,30777072.608191416
15403453.999999996,13769723.688067313
16227071.999999994,17037049.873137362
3036000.0000000023,3029385.3962438116
33447944.00000002,33173642.05192992
10119246.000000006,9014672.089660093
6950000.000000006,6255211.060385686
8299999.999999997,7038631.859264021
152368499.99999973,135041668.33293346
14600000.00000001,13979829.927745253
67699999.99999994,62269492.53057326
14926560.00000002,15161230.172536792
4087200.000000002,4558577.591224124
12549999.000000019,12692337.188739216
7199997.999999994,6407616.692780299
39000000.00000001,30769929.568074696
29800000.0,27016298.07469573
11199999.999999998,11340100.620362654
16299998.999999989,19402176.733842213
90689730.99999997,88084389.66154516
6200000.000000005,5798055.2776045725
35000000.000000015,41092330.8596917
13499999.999999993,15166144.95587146
5712774.999999995,5749840.463998374
6499999.999999999,7023813.139868975
15108400.000000019,15157355.076112265
7900000.000000005,7818616.9522549035
11444400.000000004,16641244.53181798
35990000.000000015,30127272.03713117
7199999.9999999935,7342022.875730919
7199999.9999999935,7514170.695499989
9011515.999999989,8718122.498277059
6969999.999999997,6897610.120334923
6599999.999999998,5265856.872678915
25809000.000000004,26395337.998728085
9019650.00000001,11336128.335576309
9150000.00000001,9014823.945767323
9540832.000000004,9688025.220258612
8000000.000000002,8347733.784581309
6499999.999999999,6983759.388474494
6185624.000000003,5679690.0194667345
8743999.999999994,8012118.7257921975
11484000.000000015,11806650.051239714
6499999.999999999,6441367.938751171
9500000.000000015,13201659.214523638
5176080.0,5143255.708687252
5850000.000000001,5919719.912486354
13761467.999999998,15126238.897882665
8800000.000000006,8832303.89541108
19499999.99999998,20816054.188901246
20398300.000000026,21147807.08188292
7349999.999999996,6911962.1197352
6670000.000000003,6301110.005102727
6499999.999999999,6097192.918087758
12499999.999999985,10777776.922015307
59019635.9999999,52591264.494984165
12204079.999999989,12126696.42029549
6150000.0,6186062.340164681
26799999.99999998,31053307.113644883
19900000.00000001,20102955.931105353
20000000.000000015,18983524.18008208
41400037.999999985,38516835.783506185
8199999.999999994,8255256.646050397
94999999.99999987,100199952.12690373
8349999.999999995,8077755.630705522
7555051.999999998,7019013.846407675
7626300.0,6181488.488136969
15479129.999999998,16104848.350274157
7500000.000000002,7644711.421376459
10687212.000000002,10944665.748899207
8800000.000000006,8183264.829793243
22050000.0,24674693.654353384
12837565.000000015,13525474.936940346
13000000.000000013,13694687.61249115
23128367.999999974,23606417.945040986
4700000.000000004,5030435.697544865
7750809.999999994,8009861.388262483
14514540.000000022,13305626.35366749
11999600.000000019,11724135.40924499
36989999.99999996,52005810.08023982
5800000.0,5881817.400167759
65000000.00000007,65998567.99870309
15399999.999999993,19715764.417176727
8989999.999999994,11121135.532157008
33499000.0,30279057.580385204
7599999.999999995,8614520.20492429
8596999.999999998,8795734.497046076
6904590.000000004,6538322.277659552
13571820.000000022,13284516.216379762
33526000.000000052,31639185.67561824
10807599.999999989,10948254.484842502
11000000.000000013,11120842.881812233
6757920.000000001,6362809.2396965455
20000000.000000015,14974460.438458871
60947399.999999896,48574229.86680615
198098240.00000018,182688995.8392538
9200000.000000004,9467871.164802518
92858549.99999985,96476207.63927747
9450000.000000011,9187295.19801781
9625747.999999998,9744239.449308095
63000000.000000075,50676199.49611753
8006610.000000005,8086292.490133265
45499999.99999993,60927942.49125864
20000000.000000015,19610093.042597216
6380000.0,6451131.656799558
85000000.00000004,83691453.7626561
62500000.00000002,70244534.65941079
15532803.000000024,15195225.645719241
15458429.999999998,16105745.298650937
18586012.999999996,18232638.075270284
14000000.00000001,18543598.31794235
5800000.0,5892484.188389944
5806500.000000005,5503479.986943819
10199999.999999985,13525264.999319576
9400000.000000015,9564847.119924884
15741235.999999996,15491794.432234652
8000000.000000002,8747940.455868073
15399999.999999993,16713116.005085116
8083250.0,7913143.2141487645
276470855.9999996,221163658.03022155
14489999.999999994,14056369.425872726
10800000.0,8413730.042071747
4949999.999999997,5554361.709707356
7782199.999999994,8127241.503625029
49700000.00000009,51894058.53324848
7800106.999999994,7843881.141708115
10300000.00000001,9711073.05122856
6736650.000000006,6883923.798113599
15000000.00000001,15308610.337117089
33000000.000000015,31779745.34689488
7549999.999999996,7366741.397089017
7800000.000000004,7477538.581995794
12899999.999999998,12159871.393162228
10581999.999999983,17744762.13958175
78999999.99999993,74461889.42771757
5300000.000000001,5463988.177696603
14499999.99999999,12444326.201648321
6499999.999999999,6907729.837195947
11900000.00000002,11553186.963191774
12499999.999999985,11837417.609200241
16714224.000000022,16351433.336751498
10300000.00000001,9570540.835991168
6994767.0,7251266.042700069
40900000.00000004,40565103.82543935
8249999.9999999935,7689773.180756382
5500000.000000001,6008394.709620974
6300000.000000002,6705443.626593445
35300000.00000003,36603998.38071107
110000000.00000012,107263162.48818475
19900000.00000001,21511243.204526007
6670000.000000003,6758202.795315383
7395746.000000006,7577018.658546683
5635679.999999996,4156640.3915545973
6250000.000000005,7151629.101648979
13311668.000000019,12590958.426547918
17654113.999999993,15336953.100968136
61902420.00000003,81917990.88174072
15103341.000000013,14644328.921447646
33000000.000000015,37804762.02176819
6999999.999999995,8246545.47837299
44999999.999999985,29688054.8199826
311090000.0000004,175282574.5841138
15599999.999999981,16475723.976757364
21889297.999999966,21894959.489655808
6499999.999999999,6115179.718034088
13400000.000000011,14412395.284457095
19900000.00000001,20948065.724628847
16250300.0,16611125.1647631
8899999.999999996,7735802.12081867
8999999.999999996,8860899.245279819
13900000.000000019,14692266.211036678
7700000.0000000065,7032642.418092804
14099999.999999976,15424478.886375895
8199999.999999994,7337145.072621661
36499999.99999996,38645372.87708791
12499999.999999985,9237019.55199197
5191909.999999998,5154450.344369645
24203780.000000015,23505558.711695634
11388300.000000002,11204290.505246216
6200000.000000005,6432462.466545738
6881700.000000006,7320754.237741159
11500000.000000019,14529508.657452505
5894639.999999995,5636248.344823873
53700000.000000045,53602019.49511516
25539901.99999999,25807495.81309408
10949999.999999987,10961494.55442153
39924406.99999998,38156418.7145109
6152960.0,6111874.013256895
23498999.999999996,24135721.457245316
8409899.999999996,8624301.88688791
72000000.00000012,71208321.96911651
6999999.999999995,6923952.096372586
9500000.000000015,9218618.592879308
8360420.0000000065,8429340.447408974
7700000.0000000065,7646872.291586545
9299999.999999993,9276617.8307275
12472080.000000004,13905725.699501509
21885186.00000003,21885186.000000965
4449999.999999997,4596449.248364142
5199000.000000003,5125175.765820128
11199999.999999998,10397065.342694242
6499999.999999999,6659949.365829077
13000000.000000013,10833829.22552641
11500000.000000019,12632210.737052308
17232499.999999993,16511881.96028816
5879999.999999995,4850834.323008387
10800000.0,11775302.167510016
8149999.999999998,8036087.0161875645
15499999.999999987,12278439.692578835
43499999.99999997,39755466.25181463
43999999.99999999,48212520.471249685
6000849.999999996,7220487.128855165
9599999.999999998,9069109.044282619
12369999.999999981,11579246.66560783
5383552.000000002,5683049.3335488485
19000000.000000015,25624701.415894635
115000000.00000007,119365349.41813365
6599999.999999998,6405491.348203307
20000000.000000015,21400211.636441153
9687824.00000001,9472026.825484592
3120975.0000000023,3180119.9949149983
10100000.000000006,9954413.196100736
9998999.999999989,9133345.597351957
11434035.000000006,11430284.917260135
3700000.000000002,3043445.2653259826
7249480.000000004,7095330.673417625
13419280.000000006,14446873.176400635
42248650.99999993,40083480.56509408
15960360.000000002,16046827.359381182
43499999.99999997,43108913.71427678
5900000.000000006,5829655.492418311
13980000.000000022,9106104.786418756
9299999.999999993,10059566.786929693
4692000.000000004,4883446.4493775265
6800000.0,6786493.668311651
10300000.00000001,10036121.199611532
52579799.99999993,51980078.682304256
11350000.000000002,11731106.67399066
12000000.000000007,11350180.028474437
28791040.000000004,25964211.48964977
94999999.99999987,109865463.29325794
8000000.000000002,8190177.464346544
13993622.000000004,14132603.143485554
14459709.000000011,14350294.09840708
7856507.9999999935,7435060.226378413
12802956.000000004,13809728.590333259
8099999.999999998,8378542.760424602
8499999.999999998,7637678.580640496
13499999.999999993,15377913.669194674
12600000.000000015,13613736.730463902
62149999.99999997,170700710.1636184
433339900.0000008,215585943.88389704
6584559.0,6445392.528363873
14200000.000000004,12891045.292249102
11500000.000000019,12750130.383983118
6899999.999999999,6819092.991950154
2800000.000000002,3409509.9306305093
5349999.999999998,5860207.03354338
50500000.00000005,48102888.22411203
15072577.000000022,13733718.905443639
5676300.000000002,5901951.606913529
10999999.000000015,7382518.021635951
389999999.9999996,262429979.96051827
16999999.999999974,31336705.86360624
19699999.999999985,19802033.237735566
16999999.999999974,15036421.315303124
12082139.999999993,12149953.207923254
6699999.999999995,6147205.264409026
28273379.99999999,9118375.174695779
4725000.000000004,4726536.388690409
18245395.99999997,19681737.746989753
16700000.000000022,15984015.05178248
6332940.000000004,6119139.06587554
64499299.9999999,68693345.33778036
7300000.000000004,7488379.612557055
6120000.000000006,5070806.856735736
7989999.999999995,7322392.574031155
44999999.999999985,38397568.558612674
9599999.999999998,11257229.110628102
21981848.000000037,22977534.904985618
7199999.9999999935,6875009.933120229
16000000.000000026,14977037.295448916
6844943.000000003,7145381.477263686
7690000.000000006,9912275.537718216
16674199.999999994,16620562.757165289
17999999.999999985,17040480.56460714
7599999.999999995,7309125.895010811
9700000.000000007,11510226.153456314
9101640.000000013,10663416.510850444
4961239.999999998,4960340.330235941
32255642.999999963,31404262.945249893
6650000.000000001,6894083.732929117
4128869.9999999977,4470870.438952214
8598999.999999998,8455139.846193263
9090000.000000015,12011705.12991618
48999999.999999955,35983342.80141721
6911039.999999995,7493781.211085263
55000000.000000075,51758909.72835922
17117479.99999999,17679759.29678409
6755069.999999995,6879390.221596924
7300000.000000004,8294262.684417589
5199999.999999999,5694625.9303462915
7500000.000000002,7192102.9436107185
6300000.000000002,6847123.228845362
13017999.999999983,14540452.956305895
7304760.000000004,7459969.24994816
14045600.00000001,14198184.131955633
8139584.999999995,7990593.477456142
5737581.999999997,5704141.910996464
13293971.999999976,12855221.438860137
33876999.99999998,29231478.31426388
79999999.99999988,59583446.6614213
6200000.000000005,6827205.226571206
9299999.999999993,8429157.66622917
159407176.99999994,114527647.64117013
7500000.000000002,6649876.583097057
10700000.000000013,9479474.113111496
6300000.000000002,6387182.726225496
7800000.000000004,7249871.993957346
11439449.000000015,12477629.183933182
6699999.999999995,6733197.9274299685
19142213.000000034,19907969.996013988
8596800.000000004,8545647.52293963
9700000.000000007,9838240.699128838
5650000.000000001,6284306.6863843985
15499999.999999987,16127255.826455403
24928035.999999963,26555026.780060984
33999999.99999994,36211665.607356675
8349999.999999995,9112388.749130461
7300000.000000004,7950011.506404576
7100000.000000005,7179402.437974575
8073940.000000003,8287703.421824216
14489999.999999994,13323872.866329148
17211951.000000004,16396998.20292102
6999000.0,7254437.338089808
7973349.999999999,7902573.806819147
46554728.99999996,43545224.719102435
11800000.000000013,11103345.840566559
8199999.999999994,10140380.904251609
7868158.000000003,7816959.604270701
7199999.9999999935,6595197.247713808
6000000.0,6288933.444110527
7953608.000000002,7989414.761467666
18149999.99999998,16866782.586006336
9470000.000000006,9163862.927899385
4082013.0000000014,4324768.103424418
16088799.999999972,15398425.467836991
27799999.99999995,30072766.99286794
8745400.0,8915947.848017778
3499999.9999999995,5332933.6250888035
9649999.999999989,8483934.086140059
17899999.999999996,16241098.053774081
17499999.999999985,16085923.007183151
24573999.99999996,22785225.828278545
10550000.0,9928779.177494517
22999999.999999974,26847069.02881856
6950000.000000006,14502680.865829617
25809000.000000004,26500003.18695624
6175800.000000005,6287967.180687573
8299999.999999997,9399903.51925147
13782149.999999987,14392902.082608081
15623680.000000002,16105101.405527249
10499999.999999994,10753499.425340177
99999999.99999991,115734972.04323284
6499999.999999999,6715065.850921133
7500000.000000002,7059785.099395939
30771999.99999996,32099510.599322483
6006600.000000003,6076043.823018528
7150000.000000002,6586005.36898336
11250000.000000019,11001925.245302381
14899999.999999996,13441084.003572192
5800000.0,6579454.778944181
9649999.999999989,9720726.534544792
19623299.999999974,17572850.32683565
7750000.000000002,7547532.020649647
4052700.0000000014,4960528.33820816
9882360.000000015,10027009.954816673
7520029.999999998,8432712.076660436
9498999.999999993,8590299.518785926
8000000.000000002,7967286.710490408
10599999.999999996,10548963.963864611
10199999.999999985,9733502.602411589
8899999.999999996,7693475.667552589
32999998.99999997,34029015.903531045
4493440.000000002,4480406.675875625
8653683.0,9012474.837197017
27220499.999999978,24484328.0581683
12690000.000000006,13998721.6368834
50000000.00000009,54551897.34931229
26900000.00000002,20155545.88653991
8650000.0,9002339.537293494
25146200.00000001,44928962.713531636
5990000.000000006,6063880.934225417
6499999.999999999,6945474.994888212
6190000.000000003,5944246.616424598
8999999.999999996,8594087.302801372
94773387.00000006,108183165.51140387
8999999.999999996,8651567.24783358
8168160.000000005,8021797.651464272
10867153.000000011,10424436.488548953
15830629.999999978,15718487.043834431
30000000.00000005,17546446.693380237
19989999.999999985,20690996.309545796
7170000.0,7599612.1783349635
36000000.000000045,43632656.16453463
8999999.999999996,8158103.802644138
14120000.000000024,14033351.19483507
17807050.00000003,9868453.03010483
39900000.00000004,41286185.1225059
78999999.99999993,55623320.694685794
11900000.00000002,12961269.573466884
13918251.999999989,13998282.103130449
99999999.99999991,86059544.81378463
16250000.0,17353095.713660672
16899999.999999985,17064924.856793705
10199999.999999985,10558136.343291268
5900000.000000006,6564953.893667018
6081300.0,6077619.858748524
33999999.99999994,40749982.81725664
9500000.000000015,9038636.64173215
9700000.000000007,9940952.063171411
65000000.00000007,54780805.13496821
7800000.000000004,7317387.969019177
20000000.000000015,21342611.103937116
27500000.000000015,27215725.20971987
20999999.99999998,17306570.83028861
17499999.999999985,14487065.400149737
16600000.000000017,15559661.044430172
10254449.999999996,9866468.10878345
6645601.999999998,6812600.761767468
7500000.000000002,6590561.470224003
4828319.999999996,4818491.908916485
15499999.999999987,14489046.669371359
6754880.000000001,5626986.870089325
6499999.999999999,5458066.193309193
14430529.999999996,14246776.481594931
43000000.000000015,46308859.39350958
24000000.0,28039967.06680938
5990000.000000006,6584909.485420076
5100000.000000003,5300380.641342221
12600000.000000015,11580628.990025626
12745379.000000011,14136600.281879272
6599999.999999998,6533661.8248421755
9999999.999999996,8586684.181263937
19000000.000000015,19162834.803730816
5489999.999999996,7344322.46924659
6899999.999999999,7047991.414616549
12654000.000000007,12441971.805081854
9432681.99999999,9454275.02704033
7800000.000000004,7764986.361692465
13000000.000000013,15601955.13847311
17899999.999999996,14924859.38323098
15566099.99999998,14616951.923139654
6000000.0,6774063.191494867
15900000.000000022,14397940.01969335
8400000.000000006,9642272.094600799
9599999.999999998,10176169.77239362
5599999.999999999,5230777.4749059975
14499999.99999999,11255214.06189064
4949280.000000002,4934988.852259208
5583059.999999999,5603926.943414503
28381500.000000015,28524262.12725017
14499999.99999999,14139410.08950665
13000000.000000013,12268893.1128995
9700000.000000007,9063718.343740977
8835580.0,8960114.718702877
7199999.9999999935,8001063.337039321
9803500.000000002,8582613.628748765
9147067.999999985,8742011.664209444
7349999.999999996,7521604.8231400475
91214999.99999991,91963797.12796468
8299999.999999997,8334139.049436102
6133500.0,5982617.084749435
8699999.999999994,8730152.23159274
7300000.000000004,7096371.734631697
28999999.999999948,24225573.981907766
20398999.999999996,20865610.257777687
14347717.999999981,13900471.301843554
8800319.999999994,9081738.294888444
23990000.000000026,20002214.147293277
6499999.999999999,6083472.444825578
3905969.000000002,3860926.192646194
14548736.999999978,14194268.072159661
9299999.999999993,8452972.027707867
11500000.000000019,8963077.001154069
15349999.999999974,15131525.031735124
7876160.000000006,7960674.788995912
12000000.000000007,11752768.420405531
5900000.000000006,6808454.626653734
12664916.000000007,12479308.351866217
31900000.000000045,22018671.748025037
3795000.0000000005,3543374.052788114
4939439.999999997,4879556.362733247
10362441.0,10528385.389782643
174999999.99999973,163987958.32882175
4921599.999999996,4876614.690443536
10292000.000000006,10396330.572367271
5954959.999999994,6674104.884765823
9455000.000000011,9428521.052762853
5264399.999999996,5307829.26005477
29300000.000000007,25685629.635315288
8198999.999999996,8216945.417181153
7150000.000000002,6905972.145928798
11299998.999999985,9356762.535066664
8149000.0,8924220.621137502
9999999.999999996,9440330.60076458
22799999.999999996,32029271.07040307
130700000.00000007,138868057.98694527
25996715.000000026,24601747.979820833
9999999.999999996,8909349.134795746
9299999.999999993,9436293.36016011
14149999.999999987,12450417.553485824
25599999.99999997,55366358.28524153
7460000.000000001,7765554.430767839
6000000.0,6644668.659509335
30899999.999999948,34953653.46887373
9714960.000000011,8969138.25606318
29300000.000000007,30086287.012638472
9500000.000000015,8669724.156150283
9700000.000000007,10664756.93402313
5800000.0,6119012.515270351
14349999.99999998,13549618.213764602
5100000.000000003,5307649.512968353
6499999.999999999,6642696.545347971
8499999.999999998,7476038.5059799645
13594999.999999983,14513157.436300931
9649999.999999989,9393390.831470659
6899999.999999999,7040118.2168746805
7949999.999999994,7690928.105168579
9500000.000000015,9012444.754051566
12029301.999999981,12635394.19718031
14601540.000000007,17959110.5766672
10623390.0,10745375.483271258
13949999.999999976,10686021.390587665
10499999.999999994,10599617.24493562
10599998.99999999,10927808.86251162
7039200.000000003,7159208.671914084
8899999.999999996,8290607.472343315
40408744.00000007,55398335.76866868
14499999.99999999,11887031.167312026
7949999.999999994,8468829.301470477
8999999.999999996,9407104.24250399
7520999.999999996,7898227.534130729
9946125.000000002,11816833.890811354
33333332.999999963,42943417.30063315
96024825.00000006,65683035.24680474
19961595.000000007,19774287.364859488
5985000.0,5393014.13646619
16400000.000000006,13732126.630136045
8999999.999999996,9122402.38116658
4620174.000000001,4706752.087185689
22726800.0,23466518.397331946
41500000.00000007,32510551.648966234
7300000.000000004,7854148.425416505
8170000.000000004,7673604.564851568
16999999.999999974,16955190.766556103
9900000.000000013,9369992.133805202
200000000.0000001,180891061.53311786
23287467.999999993,22310893.725554556
6749999.999999997,6803223.3811660595
44999999.999999985,46334762.90689884
9200000.000000004,8340285.229345632
290164397.00000006,193194460.57821822
11667840.000000011,11071138.309924537
7199999.9999999935,7242254.301500401
6599999.999999998,6394827.584118427
6099999.999999996,6515164.768292023
13700000.000000017,11205597.577185886
11196473.999999989,12722733.4790317
55000000.000000075,44793626.61467839
29235799.00000005,29172286.66327925
8516548.999999998,8369377.046456054
7249999.999999998,6241011.817866827
8599999.999999996,8795472.41424936
6325549.999999998,6527285.251121511
20899999.99999997,17912915.871824738
2700000.0,2395133.9704315662
82339936.99999993,96645259.24502158
12000000.000000007,9360793.400453262
5800000.0,5976446.288838383
10300000.00000001,8821995.785922205
7680000.000000002,12387400.079119237
10550700.000000013,10657199.971794736
8599999.999999996,8922208.435478054
259026450.00000042,151942556.98904657
31999999.999999955,32328716.05168011
6400000.000000001,5418876.525591794
20262270.000000026,19848979.377419557
6499999.999999999,6586716.81246018
14000000.00000001,14272504.804128509
8199999.999999994,7364994.713139557
11500000.000000019,10425344.972670117
7500000.000000002,7477910.0714580165
8849999.999999996,10198957.836668344
5941510.999999999,5729455.164058976
41500000.00000007,32042213.21867703
11916700.000000007,12660187.834306814
7500000.000000002,7077850.895561089
8849999.999999996,8220168.557722475
5699999.999999996,5883592.095305194
69949999.99999996,62114298.30517542
8604960.000000004,8512215.65961747
10499999.999999994,9408863.377090115
90000000.00000004,101564243.63332036
10800000.0,10350900.145274859
11196383.999999981,11860672.633664899
13890000.000000007,11728202.05574472
25899999.999999993,31617094.60965221
51999999.99999991,38074865.25121312
7599999.999999995,8644217.273932014
12499999.999999985,12945674.050366875
22999999.999999974,18992351.66258933
7500000.000000002,7485580.575209699
14637360.000000013,13860815.866657961
282289991.99999964,243571882.08888555
19499999.99999998,14282870.24822256
6765000.000000003,7072370.555953705
16347059.999999996,16168494.308727633
11000000.000000013,10987783.907180276
18636319.99999999,19217408.907674026
13249999.99999999,11971972.206463648
90000000.00000004,70454529.83925277
14299999.999999993,13549037.296411943
13289999.999999996,13107424.954490792
85000000.00000004,103419402.53307283
8000000.000000002,8000000.0000003
14313050.000000004,18490401.21668448
6681871.000000002,6907325.6695874585
21016191.999999978,18549407.550952844
12000000.000000007,10160743.536782857
7740000.000000003,7895721.701952004
14000000.00000001,11778751.749729352
15899489.99999998,15943777.186703851
6749999.999999997,6659515.429724527
7900000.000000005,9300833.181779834
31589675.999999974,31427004.655844692
10300000.00000001,12127376.977356635
9500000.000000015,9507796.019222103
35000000.000000015,26214385.380028635
105000000.00000018,80023825.47590467
7849801.0,8044992.594759166
11773419.999999989,11228085.358725557
11989999.999999998,11473381.757148743
22799999.999999996,16919614.134451065
18500000.000000034,16386855.988845656
15699999.999999976,15984261.792226441
24500000.000000007,24740182.881135486
34999000.0,34229495.73597159
77004399.99999991,62195236.69438651
6099999.999999996,6438823.31138125
110000000.00000012,93938639.3153715
7245497.999999995,7294245.22107875
6252050.0,6511545.2479353035
10100000.000000006,11054689.396602504
4900000.000000004,7986436.038317122
18860000.00000003,18000853.947197564
19278000.000000026,19481662.446428705
7500000.000000002,8182362.676782687
4721093.999999997,4764457.739543059
9700000.000000007,11562955.692651492
10800000.0,10763055.1149689
6748264.000000001,6904913.138962004
4849999.999999997,6409721.885094838
8631895.999999998,8173073.505573911
5599999.999999999,5527457.240265971
5734959.999999995,5644838.531824279
24189999.999999996,29112058.97918366
16200000.000000024,17107027.841317933
6629999.999999995,7070290.093803926
6300000.000000002,5954672.00040593
5300000.000000001,6549460.936725518
6980000.000000006,7814165.126877185
7349999.999999996,7333362.550565679
9778859.999999983,10206042.320218034
37151559.000000045,36494377.48126132
7649999.999999994,7799841.839399421
8199999.999999994,9105123.582913233
14054869.000000022,13246755.680749375
7500000.000000002,8061565.995704312
104000000.00000006,109531307.36767341
239999999.99999973,193121025.28339088
5500000.000000001,5750788.367160688
8199999.999999994,7585376.137131079
6454815.0,6293825.764439324
39900000.00000004,28592754.08576132
39999999.999999985,37659680.88147927
31000001.000000034,21087106.59456899
10499999.999999994,8033706.437016514
10664619.999999996,10293627.067755291
10410769.000000002,10048148.13464834
14700000.000000002,10349638.927441677
13600000.00000001,11948423.457149353
9200000.000000004,9511987.357604424
14756180.000000011,14932359.05559121
17755499.999999974,8859295.626303291
15990000.000000015,14618941.341355873
9400000.000000015,9496922.369870001
7124480.000000002,7445595.781179684
17749999.999999993,15495309.873270689
28821522.999999963,27942590.7806659
18199999.999999993,17253339.33884802
6272699.999999995,6172834.939950721
12099999.999999993,10295240.379680132
4460000.000000001,4921138.477102138
37623180.000000015,36787821.27803525
9500000.000000015,9159274.803240132
11342871.99999999,11228581.58253868
28899999.99999997,23850604.455290042
44999999.999999985,40482171.91947211
